-5.500000000000000000e+00,-1.085125757491565395e+02,-1.038203433307024426e+02
-6.500000000000000000e+00,-3.965203634765376250e+02,-1.338068722634685059e+02
-7.500000000000000000e+00,-6.353171679602355653e+02,-1.039101912593550736e+02
-8.500000000000000000e+00,-1.386558976382531910e+03,-8.449385728710873877e+01
-9.500000000000000000e+00,-1.705283862497988366e+03,-1.188871006874241942e+02
-1.050000000000000000e+01,-1.681210544355935099e+03,-2.997388059701492935e+01
-1.150000000000000000e+01,-1.626288305339903673e+03,-3.805243384514864147e+01
-1.250000000000000000e+01,-2.434506480678839125e+03,-5.042872968980798021e+01
-1.320000000000004547e+01,-3.292902050952073751e+03,-3.732063449923674625e+01
-1.327999999999997272e+01,-3.531377913538289704e+03,-4.916790155273500318e+01
-1.336999999999989086e+01,-4.124320931143291091e+03,-6.105272292040693571e+01
-1.345000000000004547e+01,-4.439196021582706635e+03,-7.488468178156290378e+01
-1.352999999999997272e+01,-5.092768327832229261e+03,-1.056805474510635889e+02
-1.361999999999989086e+01,-5.317987745201177859e+03,-1.620107804198689792e+02
-1.370000000000004547e+01,-5.136116544333493948e+03,-1.801311138078404497e+02
-1.378999999999996362e+01,-4.582593082648298150e+03,-1.630120965462664913e+02
-1.386999999999989086e+01,-4.626517823563829552e+03,-1.977993029008320320e+02
-1.395000000000004547e+01,-4.852275053097740056e+03,-4.522541678054113845e+01
-1.403999999999996362e+01,-4.610696372795030584e+03,-5.429842843463076463e+01
-1.411999999999989086e+01,-4.427168492701728610e+03,-3.610961272475795170e+01
-1.420000000000004547e+01,-4.365826299442494928e+03,-6.297648083623693083e+01
-1.428999999999996362e+01,-4.645913043407320401e+03,-8.784897089338792853e+01
-1.436999999999989086e+01,-4.612053718823210147e+03,-3.619283622437485803e+01
-1.445000000000004547e+01,-4.968662633210155946e+03,-2.726424954207520557e+01
-1.453999999999996362e+01,-4.953501529731576738e+03,-5.896734495601014459e+01
-1.461999999999989086e+01,-5.050041776382293392e+03,-5.055165057863580103e+01
-1.470000000000004547e+01,-4.793663881595755811e+03,-1.203048122453474207e+02
-1.478999999999996362e+01,-4.756424742058000447e+03,-3.110465759486669057e+01
-1.486999999999989086e+01,-4.597110283188260837e+03,-8.022575184788129832e+01
-1.495000000000004547e+01,-4.616124381335362159e+03,-2.396560652969321481e+01
-1.503999999999996362e+01,-4.565774799520895613e+03,-3.321677806729353222e+01
-1.511999999999989086e+01,-4.526547079751586352e+03,-2.240533925318761277e+01
-1.520000000000004547e+01,-4.458587145430688906e+03,-5.856435132032147095e+01
-1.528999999999996362e+01,-4.489424035506150176e+03,-5.558374792703151002e+01
-1.536999999999989086e+01,-4.508694435426041309e+03,-6.782383478806551125e+01
-1.545000000000004547e+01,-4.522888232045425866e+03,-7.365108200455580345e+01
-1.552999999999997272e+01,-4.537056993364331902e+03,-6.941140355863792877e+01
-1.561999999999989086e+01,-4.420684664157152838e+03,-2.872568923751297731e+01
-1.570000000000004547e+01,-4.235557308769391057e+03,-9.719441657321608830e+01
-1.578999999999996362e+01,-4.376548466835381078e+03,-5.869964623325407871e+01
-1.586999999999989086e+01,-4.399808269975456824e+03,-9.290464349736888039e+01
-1.595000000000004547e+01,-4.171294870117335449e+03,-7.121114945264160667e+01
-1.603999999999996362e+01,-4.116144359470657037e+03,-2.165488528125561274e+01
-1.611999999999989086e+01,-4.093012541938628146e+03,-3.860859116851907658e+01
-1.620000000000004547e+01,-4.153113076662330059e+03,-4.838002385211687084e+01
-1.627999999999997272e+01,-4.176072720731033769e+03,-6.066066119633725862e+01
-1.636999999999989086e+01,-4.115663125383347506e+03,-6.641229331416246850e+01
-1.645000000000004547e+01,-4.131048334778692151e+03,-6.532456350155463554e+01
-1.652999999999997272e+01,-4.248348335563034198e+03,-6.059068945197407174e+01
-1.661999999999989086e+01,-4.184665697125399674e+03,-3.578492516037063353e+01
-1.670000000000004547e+01,-4.063519415426063915e+03,-3.729745537867824368e+01
-1.678999999999996362e+01,-4.031486384034853927e+03,-4.230966218670541679e+01
-1.686999999999989086e+01,-4.017370768562802368e+03,-3.507647522590818312e+01
-1.695000000000004547e+01,-4.060612594334094410e+03,-4.457932199300277887e+01
-1.703999999999996362e+01,-3.790085787323026125e+03,-1.247873853640276991e+02
