depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
26.91,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
27.52,8.194294493667929,8.41938538950936,8.82107952941817,9.309611643305544,9.849208177028748,10.38540322209433,10.73240069650754
28.1,9.087675552115146,9.35936377004453,9.847221896906929,10.446043781286384,11.114619418938531,11.78646858291518,12.225119782781988
28.66,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
29.23,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
29.79,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
30.35,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
30.91,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
31.5,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
32.11,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
32.72,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
33.33,9.602917343523492,9.903278952641974,10.44496383572191,11.113408403042373,11.86430448127885,12.623911481677409,13.122722897554086
33.94,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
34.55,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
35.08,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
35.55,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
36.03,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
36.51,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
36.99,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
37.47,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
38.08,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
38.58,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
39.16,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
39.73,9.602917343523492,9.903278952641974,10.44496383572191,11.113408403042373,11.86430448127885,12.623911481677409,13.122722897554086
40.31,9.338953085721672,9.624346142994296,10.138131855174406,10.770320437508497,11.478228493152937,12.191991459814597,12.659297022775617
40.89,7.446434666168325,7.635939691823303,7.972279235287331,8.378194227570809,8.822660028084766,9.260283381298676,9.541317616806737
41.23,7.621816050526032,7.81931962050023,8.17038017061394,8.594917830472713,9.06063226179644,9.520199992937426,9.815962169608635
41.41,8.402492070595367,8.638009387590582,9.05899760658044,9.572051958834065,10.14016038862137,10.706214295369527,11.073171083844136
41.55,8.402492070595367,8.638009387590582,9.05899760658044,9.572051958834065,10.14016038862137,10.706214295369527,11.073171083844136
41.72,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
41.86,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
42.03,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
42.21,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
42.39,6.266126505218004,6.405597462669151,6.651065530729081,6.943802187834948,7.259962096705033,7.567117468580228,7.762016487651517
42.59,8.84846068857435,9.107133308920538,9.571106215759665,10.139159102828009,10.771474974711978,11.40495528541702,11.817628379291644
42.84,6.528860122154689,6.678945793844027,6.943296662993367,7.259437068223087,7.601984403466178,7.935655035524205,8.148073310332427
42.99,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
43.15,9.602917343523492,9.903278952641974,10.44496383572191,11.113408403042373,11.86430448127885,12.623911481677409,13.122722897554086
43.4,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
43.66,9.087675552115146,9.35936377004453,9.847221896906929,10.446043781286384,11.114619418938531,11.78646858291518,12.225119782781988
43.98,7.804473084885455,8.010555719763012,8.377476944035582,8.821859880137357,9.310503169455703,9.793715757270933,10.105119245683266
44.24,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
44.51,7.804473084885455,8.010555719763012,8.377476944035582,8.821859880137357,9.310503169455703,9.793715757270933,10.105119245683266
44.77,6.39518931581313,6.539817208270318,6.7944054165139,7.098548541899357,7.427544415737615,7.747502029188304,7.950943119222019
44.99,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
45.17,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
45.35,8.84846068857435,9.107133308920538,9.571106215759665,10.139159102828009,10.771474974711978,11.40495528541702,11.817628379291644
45.53,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
45.71,7.804473084885455,8.010555719763012,8.377476944035582,8.821859880137357,9.310503169455703,9.793715757270933,10.105119245683266
45.89,8.402492070595367,8.638009387590582,9.05899760658044,9.572051958834065,10.14016038862137,10.706214295369527,11.073171083844136
46.17,13.736773058444092,14.321407234658324,15.408354878951634,16.810661691297422,18.472316459223656,20.25426305903642,21.48420453182524
46.52,9.338953085721672,9.624346142994296,10.138131855174406,10.770320437508497,11.478228493152937,12.191991459814597,12.659297022775617
46.86,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
47.21,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
47.54,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
47.85,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
48.16,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
48.48,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
