depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
47.54,9.1753428474018,9.467136671994291,9.990450012520212,10.629423004190231,11.338793386764587,12.046977869337256,12.506941169299452
47.85,9.179768919025134,9.473616200984225,10.00048477671995,10.644574708192486,11.360127384700222,12.075179274904624,12.539983710291562
48.16,9.38949869639696,9.694388313094958,10.241458843840002,10.91146874839905,11.65730542747117,12.404366324610328,12.890629072416234
48.48,10.57621445108445,10.94683734223357,11.61647358969974,12.444038696385258,13.37545678327978,14.319412554020507,14.939489900134552
48.79,11.923676259698546,12.379644427940686,13.210000997423007,14.248507975943134,15.433057181748032,16.65071483071551,17.460957446853428
49.1,10.097692069614846,10.443373482747193,11.066571941885856,11.834453452932191,12.695349925419812,13.56415117574622,14.133242076968903
49.51,11.081576123028992,11.483816973009654,12.21248577073846,13.117192725481155,14.140439797251734,15.182685867784194,15.871017402036191
49.97,10.545970113784334,10.916272029826263,11.585235929502876,12.412515536172767,13.343872756211043,14.287621667574136,14.90774626309837
50.43,11.553353628901911,11.98568765699128,12.771396582512049,13.751201917778568,14.864904163037252,16.005114955975262,16.761324572967872
50.89,10.977760531449665,11.375001186504893,12.094305730346166,12.98716270443214,13.9968011819147,15.024950343948596,15.70344923054991
51.35,12.165915379339076,12.638326154131152,13.49950205509351,14.578920665240087,15.81372582984201,17.086588103638213,17.935167639121406
51.81,11.61508272415716,12.051369964081816,12.844529998182788,13.834307276963598,14.960339730973269,16.113812433894807,16.879082398178728
52.22,10.213439023367329,10.567521147311703,11.206252888142044,11.994811522860257,12.880733907353855,13.775280828281272,14.362855066861284
52.6,11.411790631090645,11.835067899022222,12.603486160378491,13.560259379460316,14.646257881553188,15.756845083068091,16.492435014004297
52.98,12.167845179108074,12.638414020321148,13.496250107202147,14.570484876666248,15.798466810781136,17.063864943359842,17.906876122536538
53.36,10.411983636212856,10.775799103741976,11.432824385153342,12.244416040640814,13.15704251370618,14.081118553629077,14.688026717758357
