depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.942915618745856,13.44928291468538,14.36898832942457,15.515144949470908,16.817338813483552,18.150049022128783,19.03340884765547
2.0,16.06483176526428,16.785202308410632,18.113596433073617,19.80623041282714,21.7808515508278,23.860771900632912,25.27353316916551
3.0,16.974292876242195,17.763784161115456,19.22610635885036,21.101616279311408,23.307095986087003,25.65067087762413,27.254597383364
4.0,20.662566450157875,21.763768083517032,23.84079798138207,26.577850684907503,29.905975446756702,33.578934653464216,36.1777498225381
5.0,14.167145668158245,14.753176824915483,15.823871653064632,17.169778051339275,18.71465008804286,20.31326785430367,21.38278957690937
6.0,27.270796360692582,29.057908573578462,32.54119856952223,37.368776002041,43.63045895694403,51.07760924952992,56.698553252283
7.0,6.628077318333395,6.81138844298665,7.134190550210284,7.519213211529019,7.935102057041405,8.338797437138556,8.595120028138162
8.0,12.116450656653775,12.572176798755256,13.396578733074689,14.41804619692564,15.570671760026794,16.74173219932748,17.513288471753327
9.0,12.801696985143003,13.299246126996616,14.202256253577769,15.326540883350342,16.6023580542901,17.90646976546861,18.76998117162482
10.0,15.103205127216732,15.753829073362851,16.94799963465897,18.459162413910207,20.207558552760965,22.03250468348855,23.26244239777257
11.0,14.956585350934922,15.596885852485096,16.771243347097613,18.25578740226396,19.971242817909197,21.75933104191704,22.963057333822995
12.0,12.890891828150556,13.394025925898164,14.307563008039187,15.44564556063257,16.73807382861725,18.06018352393074,18.936231306980336
13.0,16.479651851258115,17.23115456147163,18.619822897141084,20.39444563062402,22.47232360862018,24.669658349996457,26.16726035356012
14.0,15.390046638376482,16.061147548163405,17.29454760387583,18.85858684647554,20.67259828290459,22.57115481936868,23.853662275161422
15.0,15.971871598101169,16.685381662515688,18.000505107780025,19.675028174449796,21.62705208805609,23.68124660384537,25.07545532266476
16.0,16.533887099536063,17.28952279569655,18.6861454121311,20.4716978064875,22.56328094530621,24.77633866831356,26.285376202805477
17.0,16.86654403738095,17.647700051370077,19.09382104412303,20.947060449392342,23.124326875370677,25.435446331110665,27.015719583432343
18.0,14.937796252386244,15.576763888104278,16.748587034888622,18.22974883117309,19.94098010608696,21.724418077204103,22.92481613265953
19.0,15.052912333190289,15.70002531869453,16.887355899101735,18.389356996756096,20.126400902471246,21.938639013320632,23.159555332644544
20.0,9.16691441439193,9.462462258758462,9.989344214665444,10.628965255426726,11.333774087311175,12.0321692541819,12.48285454935425
21.0,9.284139642133528,9.585385581113131,10.122870270571989,10.775847022417816,11.496027253908562,12.210384816464693,12.671763822171703
22.0,11.002960560385016,11.394423252266844,12.09876189068532,12.964707175177208,13.933024570610808,14.90743824042463,15.544291109957186
23.0,7.269838672791686,7.479334752714825,7.849179542824982,8.292396067992119,8.773546268323583,9.24299381582494,9.542196958927162
24.0,9.68199006112348,10.00315429870575,10.577275154201104,11.276681534848908,12.050562638901098,12.820613301102023,13.319331322563734
25.0,9.03434904836426,9.323431022043003,9.838510924263328,10.463168070694184,11.15080338938624,11.831420231105136,12.270280786391211
26.0,9.877252902225354,10.208376867600366,10.80094207365131,11.523769642881676,12.324776726440607,13.123188809590369,13.64093820568869
27.0,9.37462989609268,9.680420252940252,10.22608637105868,10.889487197975916,11.621680090773609,12.348502082986954,12.818165651328302
28.0,8.841179898646732,9.120948593185627,9.618988519703027,10.222197745388916,10.885206719036995,11.540369869902856,11.962314509665248
29.0,10.633231589534915,11.004402095523128,11.670950809542909,12.488367903981102,13.39965989581492,14.313853969210433,14.90980484029801
30.0,10.280976500324662,10.633176033836174,11.264712236452288,12.03727112228368,12.89614499054312,13.755153704299683,14.313769881607229
31.0,10.54155356128486,10.90769619749416,11.565053664414227,12.370656700598708,13.268147814137738,14.167747502586648,14.753812225288822
32.0,10.601140047574386,10.97051031502544,11.63385571050124,12.447106987920384,13.3535850614212,14.262599717854629,14.855063189490162
33.0,9.90451872121334,10.2371013059254,10.83221939659736,11.55836671277764,12.36321525369777,13.165652802720322,13.686115811579125
34.0,10.25916544776017,10.610216834346716,11.239645509238066,12.009451301286727,12.865156016247507,13.72077754955681,14.2771281666891
35.0,10.902068009800225,11.287914080645049,11.98184659236277,12.83439187914471,13.786950700808177,14.744667710716422,15.37019613143964
36.0,9.928518398975337,10.26237611279126,10.859810765386047,11.588846915305572,12.397086420071195,13.203040612206252,13.72589139983901
37.0,11.295154271917117,11.703064629603334,12.437977424459712,13.343376213363635,14.35818874348307,15.381955653639244,16.05249180079915
38.0,11.022997491440364,11.415586989558689,12.12200008183154,12.990618421524072,13.962077421261364,14.939797798958963,15.57892637458214
39.0,10.244090462973247,10.594392200122162,11.22232908445888,11.990264200710984,12.84377191114056,13.69711672445258,14.251925581921276
40.0,10.84569304173461,11.228469149470316,11.916626669440594,12.7617332938644,13.705573765791836,14.654057105432578,15.273281836353478
41.0,9.943108205300971,10.277683089820538,10.876486382062424,11.60731053781688,12.41759389361842,13.225720404259745,13.750020209833504
42.0,11.557842212549165,11.980791293144,12.743744389028407,13.685415897491632,14.74317102254951,15.812664212702735,16.514417532507537
43.0,11.359609351932276,11.771124196673972,12.51288823700692,13.427110111885558,14.452378367466814,15.48723246806733,16.165303361761982
44.0,9.463277084408253,9.773411569062048,10.327251755969591,11.000927580948622,11.745026633833293,12.48413857940506,12.962071349921535
45.0,11.744523016865678,12.178328254996009,12.961565969306386,13.929491706870712,15.018416653173256,16.121167946597936,16.845751000388525
46.0,8.921805003511734,9.205387709516003,9.71050388779543,10.322646583873132,10.995851952401678,11.661570376761969,12.090566852719007
47.0,10.20041343777806,10.548342049110373,11.17199506793691,11.934499174271108,12.781621515831356,13.628340549249588,14.178600853666255
48.0,8.752150582149502,9.02770029154107,9.51804940587417,10.11153456067722,10.763363469649867,11.40709244635204,11.821315451962413
49.0,10.500199269825776,10.86412352043865,11.517349775136765,12.317636072173428,13.208955677466465,14.10199579090441,14.683639968875092
50.0,10.179783386215464,10.526643648941691,11.148293623273153,11.90822348020214,12.752390301108685,13.59592924293829,14.144096978508506
51.0,11.090130808555822,11.486492792875492,12.199899481749425,13.07751099707839,14.059551970443133,15.04855661676485,15.695333319995932
52.0,11.054393865743217,11.44875177939751,12.158452783763073,13.031259760083156,14.007696724526198,14.990674856349466,15.63335555592476
53.0,11.413951673617278,11.828620851296025,12.576183505122655,13.497887459206392,14.532018965842552,15.576290834496398,16.260786424844195
54.0,9.11770336751514,9.41075835094284,9.933267908751915,10.567313549847032,11.26570471924668,11.957434758459849,12.403729635721572
55.0,12.272577124090684,12.737732290044836,13.57973558763512,14.62411678422352,15.804168222869755,17.00471527028179,17.796546885093626
56.0,12.993921558465944,13.50353497292599,14.429280309152722,15.583398020943482,16.89519343709822,18.23831008177256,19.12895693367524
57.0,13.293625453002514,13.822282285694357,14.784014609658591,15.985546604291478,17.354622849808813,18.760158389209657,19.69429790660697
58.0,12.74510561670781,13.239176334476907,14.135565610532252,15.251138473248975,16.516518580963503,17.809271412220717,18.6648811860668
59.0,12.313439474766463,12.78105867404919,13.627658563074435,14.678120537641362,15.865384501972654,17.07374350027183,17.87099268135903
60.0,13.982318087286965,14.555959330288813,15.603102352035767,16.917658434933198,18.424241131509724,19.980555585274587,21.02029560493563
61.0,13.686285863060332,14.240402732764975,15.250346758750164,16.515626941685476,17.96207782152601,19.452341784898465,20.445687483132776
62.0,15.263050847702289,15.925033679216844,17.141002639676294,18.681486313078715,20.466262330837896,22.331968828300933,23.59099492060713
63.0,14.063009062691382,14.642036607370832,15.699401992017725,17.02761080108087,18.550808031389824,20.125517026281447,21.1781989476584
64.0,12.773151959178383,13.268927742929872,14.168616227382698,15.288516810540802,16.559047361473315,17.85742390743066,18.71696482297824
65.0,13.245257299479167,13.770798298725246,14.726694737632563,15.92049123734766,17.280211047987493,18.67556994368496,19.602557895149417
66.0,14.741025107367443,15.3662513703451,16.511810041646083,17.957707161308495,19.625444384324098,21.3603155160344,22.52624981909504
67.0,15.0546483495077,15.70186682157784,16.88943984237419,18.39175739775054,20.12919192006101,21.94186676706583,23.16310373642156
68.0,14.761611850135242,15.388259590332623,16.53655237382035,17.986124389015004,19.658357971823296,21.39829115770846,22.56780750581717
69.0,15.4299696799703,16.103938411027958,17.342885017787257,18.914349737435693,20.73763748926606,22.646592651742047,23.936515685177312
70.0,15.054648349507694,15.701866821577834,16.889439842374188,18.39175739775053,20.129191920061004,21.94186676706582,23.16310373642155
71.0,15.896665462252884,16.604586566543666,17.908958938417264,19.568986071082797,21.502749395221997,23.53636680691992,24.915758128508536
72.0,14.976380051874504,15.61808512931202,16.795113895137813,18.28321617027915,20.00311078988543,21.796150800425952,23.003370412137738
73.0,14.099830922653451,14.681315202237776,15.743377766739972,17.07781277960578,18.608672937817516,20.1917950873882,21.250402436528912
74.0,13.790385034252608,14.35131351188912,15.374272184619914,16.656774768591056,18.12417812623891,19.637452737693746,20.64697901888887
75.0,14.490237361892452,15.098217630566094,16.21071207406861,17.61243068121925,19.22572985031071,20.900117888679105,22.023185446285414
76.0,14.47458415946429,15.081483924699,16.19192838721985,17.59090930883088,19.200834339353072,20.87152818255128,21.991949712551197
77.0,12.540275735713724,13.02164675101109,13.894220307021802,14.97862393854082,16.20654250663913,17.458749312738025,18.28633636483171
78.0,14.343410576771104,14.941355020428562,16.03473300526267,17.41093034589769,18.992890809272907,20.63255930490713,21.73105939114209
79.0,11.296480072427515,11.704446052718437,12.439512134389318,13.34508614864875,14.360102099201526,15.38411500028022,16.05478455110365
80.0,14.257265426078414,14.849357245597298,15.931644475940924,17.292971511934727,18.85676284987055,20.476258388530685,21.56048578310736
81.0,15.000072718563702,15.643418903200496,16.823652060673957,18.316030404318404,20.04122831713825,21.84017217612114,23.05162325715961
82.0,12.926377442759945,13.431723268029945,14.34946333343534,15.49306250957015,16.79214948123934,18.121466907757945,19.002503272252817
83.0,15.983245682927771,16.69758956563564,18.014314538632554,19.69105086695808,21.64582357466572,23.70315440867105,25.099597921323674
84.0,16.486793750499373,17.238889804679378,18.62858384674109,20.40465408322994,22.4843417210899,24.68374262793388,26.18284346452085
85.0,15.092698536275986,15.742605957557796,16.935340092823314,18.444593086173946,20.190609885256187,22.01290569503483,23.240953299484847
86.0,13.760882955261986,14.31986678164087,15.339115072677242,16.616693434642603,18.07813537566966,19.584853251157053,20.58976320658704
87.0,14.565622273602935,15.178790110284208,16.30119406629974,17.71607512354118,19.34565490583002,21.03805347353657,22.173850851988924
