age,pc05,pc10,pc25,pc50,pc75,pc90,pc95
9291,14.912443435869015,15.082387483076978,15.548713286899048,16.160996079663313,16.89727765034731,17.33417749045401,17.4842384245967
9292,14.912097805206576,15.081647678672471,15.546886856684852,16.155505345081423,16.894893926462842,17.33317889010151,17.48373149486613
9293,14.911734192023872,15.080872840827263,15.545003606532621,16.149728841814362,16.89239400295616,17.33213161087959,17.483199853782217
9294,14.911352690245302,15.080063318817691,15.543066906474378,16.14369230914075,16.889777451371774,17.331035473297746,17.48264341022836
9295,14.91095374605813,15.079219995245472,15.54108075869594,16.13736337512755,16.88704454420858,17.329890591512445,17.48206222215497
9296,14.910538184991646,15.078344331054852,15.539049809374795,16.130740986467178,16.884196342553274,17.328697410038902,17.48145651521586
9297,14.910106584338354,15.077437627161002,15.536978932208207,16.1238255652214,16.88123460273799,17.3274566646477,17.4808266629178
9298,14.909659756722522,15.07650161105758,15.534873538531032,16.1166195313679,16.878161999888494,17.32616947601457,17.480173234160894
9299,14.9091986738478,15.075538356675697,15.532739517582234,16.109127534257354,16.874982200483604,17.32483738011735,17.479497008669306
9300,14.908724409775129,15.074550226577355,15.530583188658477,16.101356718453445,16.871699943744645,17.323462362331995,17.47879899429978
9301,14.908238170930467,15.073539917714614,15.528411308033899,16.093404505204177,16.868321150912255,17.322046903211312,17.47808045028076
9302,14.907741298130198,15.072510473227704,15.526231055931252,16.085225327762235,16.864853028060395,17.32059402155629,17.47734290907713
9303,14.9072352518852,15.071465273077173,15.524050010963398,16.076819486943485,16.861304163116642,17.319107315060247,17.476588197022817
9304,14.906721579426017,15.070408000669703,15.521876110905259,16.0682081847638,16.85768461335508,17.317590996961773,17.4758184529273
9305,14.906201926448396,15.069342660878474,15.519717639301845,16.05941678278911,16.854005998749287,17.31604993515256,17.47503614792833
9306,14.905678016475251,15.068273554803834,15.517583187649894,16.050475117886897,16.850281573519712,17.314489682150377,17.474244100707402
9307,14.905151651119187,15.067205274348119,15.515481626075536,16.04258423969706,16.846484251715758,17.312916500448164,17.473445490357985
9308,14.904624723354944,15.066142706159015,15.513422076310183,16.034795955501348,16.842667062447802,17.311337379868046,17.472643865195117
9309,14.904099235622235,15.065091035118492,15.511413881263628,16.027087578999364,16.838851964239147,17.30976004328736,17.471843145662156
9310,14.903577311570517,15.064055735429129,15.509466564596554,16.019500488727306,16.835059386700266,17.308192936610677,17.471047619240206
9311,14.903061204655694,15.063042556417532,15.507589783553485,16.012078061484004,16.831311495936063,17.306645200833096,17.47026192626628
9312,14.902553267809887,15.062057462197478,15.505793254113206,16.004865317465303,16.827632071322014,17.305126618774842,17.46949103289366
9313,14.90231088360695,15.061625464664111,15.50500373910552,16.001389574622433,16.82582045029482,17.304379137826547,17.469111581479712
9314,14.90270375126492,15.062500250079209,15.506546369643345,16.006700227215866,16.828462556593703,17.30546888763869,17.469664782344577
9315,14.903108323492328,15.063414303117257,15.508180244889115,16.012294046472675,16.8312292105762,17.30661058515818,17.47024435395648
9316,14.903522968569408,15.064366003775469,15.50990623966908,16.018168363028597,16.83411679126019,17.307802808022608,17.470849574267017
9317,14.9039455908629,15.065353099097944,15.511724664607996,16.02431849210023,16.83712065755098,17.309043710821346,17.471479506471482
9318,14.904373556971132,15.066372622626535,15.513635200471448,16.030737672059175,16.840235157219485,17.310331027247447,17.472133000101245
9319,14.904803625615848,15.067420818822201,15.515636835234147,16.03741703238708,16.843453653352977,17.31166207945894,17.472808695775953
9320,14.905231882381559,15.068493074246186,15.51772780478292,16.044345592751192,16.84676856792144,17.313033794556777,17.47350503356837
9321,14.90565367727353,15.069583853296589,15.519905536088823,16.051736809339655,16.85016948958172,17.314442727441943,17.474220264607567
9322,14.906063565638437,15.070686639149073,15.522166593067665,16.060167775796167,16.853612501333213,17.31588508944163,17.474952465610755
9323,14.906455254933947,15.071793882527452,15.5245066263241,16.068725513492595,16.857125527354437,17.317356782134727,17.475699556054423
9324,14.90682155875478,15.072896959251613,15.526920327101442,16.077383329693983,16.860698136086718,17.318853435485668,17.476459317532623
9325,14.907154363173873,15.07398614166018,15.529401387899261,16.086113832041995,16.864319347585987,17.320370449726795,17.477229415018165
9326,14.907444609376917,15.07505058751402,15.531942471513045,16.09488920927013,16.86797774054774,17.32190304019375,17.478007419622852
9327,14.907682295635912,15.07607834887639,15.534535189741495,16.103728535138192,16.87166156414562,17.323446284177404,17.478790832381396
9328,14.90785650435315,15.077056406944518,15.537170094917553,16.112615342985475,16.875358853329427,17.324995169224998,17.479577108771036
9329,14.907955452389361,15.077970730240471,15.53983668305789,16.121454012438992,16.879057544289836,17.326544641511163,17.480363683266614
9330,14.90796656370107,15.07880635528102,15.542523408359333,16.13021774373346,16.882745587518443,17.328089653201538,17.481147993384237
9331,14.907876558720474,15.079547484140564,15.54521770631236,16.138880667986854,16.886411055156334,17.329625207423707,17.481927502510352
9332,14.907671551492472,15.080177589954996,15.547906020837647,16.147418019272553,16.890042239033257,17.331146399338223,17.482699720751054
9333,14.907337144093312,15.080679520067497,15.550564916697,16.15583777380776,16.893627736049396,17.33264845190712,17.483462223089596
9334,14.906858507988453,15.081035586653844,15.553156375625806,16.164099316253346,16.897156518149277,17.334126745207698,17.48421266426728
9335,14.906220444352977,15.081227636994852,15.55569712530664,16.172167724020323,16.900621201801364,17.33557683857748,17.484948790025097
9336,14.90540741916025,15.081237099227955,15.558170111600306,16.18002349926717,16.90402283063674,17.336994485395653,17.485668444607413
9337,14.904403573445888,15.081045003926578,15.5605573112605,16.187648540904174,16.907336898818386,17.338375640848025,17.486369574703744
9338,14.903192713024385,15.080631985623418,15.56283969232467,16.195026095548297,16.9105541887075,17.339716463434844,17.4870502302142
9339,14.901758284690128,15.07997827112599,15.564997162953333,16.202152266742342,16.91366596158641,17.341013311249274,17.487708562360304
9340,14.9000833471247,15.079063662703549,15.567008512194034,16.209026589763297,16.91666393888071,17.342262734151625,17.488342819712276
9341,14.898161572608156,15.077867523937343,15.568851346153629,16.215608872344593,16.919540276096544,17.343461462907573,17.488951342675197
9342,14.895966334865712,15.076368775183914,15.570502022797452,16.22188681503837,16.922287531772326,17.34460639624862,17.48953255692036
9343,14.893479041560822,15.074545904143514,15.571935588003182,16.22784899066303,16.924898633358747,17.34569458665241,17.49008496616678
9344,14.890597262354643,15.072205115738075,15.572721648743107,16.232692707813474,16.927005070165222,17.34657245533853,17.49053060764429
9345,14.886739313896742,15.068171406819696,15.570094123196034,16.23110528022062,16.92617062614935,17.34622469637913,17.490354071199906
9346,14.882553876753462,15.063790036736641,15.567219774860707,16.229377092409802,16.925261314740116,17.34584573603736,17.49016169567804
9347,14.87802308754264,15.059041479900195,15.564080469489518,16.22749919498973,16.924272250329416,17.345433538210187,17.489952447470838
9348,14.8731288677095,15.053905974247522,15.560656999409083,16.225462284888547,16.92319834314377,17.344985981707577,17.48972524977687
9349,14.86785305094804,15.048373082219145,15.55692906574777,16.22325672910324,16.922034310951755,17.34450086513163,17.48947898507796
9350,14.862177533057038,15.042438546852765,15.552875271548286,16.220872597557833,16.920774695704807,17.34397591381172,17.48921249865975
9351,14.856084442656435,15.036060519541326,15.548453744342874,16.218299705279637,16.91941388529916,17.343408788873916,17.48892460321569
9352,14.849491622055933,15.029220118013356,15.543620078706347,16.21552766406532,16.91794614063665,17.34279709851868,17.488614084572074
9353,14.841493883607788,15.02189919009811,15.538386673331903,16.21254594362889,16.91636562807888,17.342138411546337,17.4882797085541
9354,14.832960634653372,15.014080563230268,15.532728086511673,16.209343942041535,16.914666457302626,17.341430273133515,17.487920228994614
9355,14.823874966378401,15.005748302768401,15.526618028261321,16.20591106498788,16.912842724422035,17.340670222804544,17.487534396857143
9356,14.814221492067498,14.9969068679786,15.520029459711726,16.20223681302685,16.910888560070408,17.33985581446979,17.48712097040814
9357,14.803986606274643,14.987563154436662,15.512934714117401,16.19831996534234,16.90879818191599,17.338984638311896,17.486678726327316
9358,14.79111313054523,14.977671847294065,15.505305640448075,16.194154855085454,16.90656595084386,17.338054344199872,17.4862064715936
9359,14.776269366626929,14.96722462263553,15.49689318788074,16.189719864779615,16.9041864297633,17.337062666197397,17.485703055926518
9360,14.760640606422752,14.956215553528306,15.487459546829111,16.185005903837826,16.901654443717714,17.336007447613916,17.485167384503132
9361,14.739340155891451,14.944676920223797,15.477395137485786,16.180004470618865,16.898970498262663,17.334886665931933,17.484598430612166
9362,14.707652695767525,14.932618594453125,15.466677316416833,16.174707745224346,16.89613416600166,17.333698456838544,17.483995247853358
9363,14.57042120034849,14.920001778993575,15.455284979836861,16.169108672298787,16.8931328607192,17.33244113650352,17.483356981446704
9364,14.415972460607579,14.906831316695246,15.442663429663176,16.163201029972164,16.889963040639167,17.331113221190044,17.48268287818768
9365,14.276729089895136,14.893160899302282,15.428926191991495,16.15697948115236,16.886621679843067,17.329713443266705,17.481972294575574
9366,14.150881630956881,14.879005033590841,15.414504460106503,16.150439603662033,16.883106295748842,17.328240762719034,17.48122470265717
9367,14.03700957728691,14.864330440689079,15.399350727537726,16.14361255284833,16.87941496388951,17.326694373340658,17.480439693169668
9368,13.933706253787408,14.849028699351845,15.382371729756782,16.136465194397957,16.87554631836056,17.325073702920697,17.479616975635796
9369,13.839828295723974,14.831102091292097,15.364847517406773,16.128993417059284,16.8714995367564,17.323378406933298,17.478756375160366
9370,13.754376100373543,14.812642379350471,15.346766172912199,16.121196254062,16.867274308974178,17.321608355468772,17.47785782579599
9371,13.676507490039125,14.791817026308536,15.328042108383842,16.11307340840994,16.862870789903177,17.319763613414043,17.47692136048188
9372,13.605351852016128,14.766676709125829,15.30890569964061,16.104625125841977,16.858289536696375,17.31784441417414,17.475947097703827
9373,13.540304645556304,14.73384318145716,15.289447660960422,16.095865965758463,16.853531431996142,17.315851127509585,17.47493522516715
9374,13.480724485181172,14.663430576912885,15.26968991678824,16.08679799960105,16.848593214653132,17.31378422232494,17.473885980906683
9375,13.426055254086204,14.537565047945192,15.249612080640985,16.07740598978005,16.843469735797928,17.311644225461837,17.472799632368435
9376,13.37582319459854,14.422803459044625,15.229351310880254,16.067690620523123,16.83817381068238,17.309431677709664,17.47167645407887
9377,13.329598611595612,14.317920933032728,15.20881870472233,16.057652278139166,16.832706709669058,17.30714708833556,17.470516704562485
9378,13.286991756390085,14.221882058797908,15.188102530143498,16.047194590633374,16.827069504621676,17.30479088944722,17.469320603174534
9379,13.247648904734971,14.133751069689671,15.167202922384046,16.036105384427003,16.821262961752954,17.302363391437815,17.46808830748309
9380,13.211320373859337,14.05269876235982,15.1461051254299,16.024640084612106,16.815287440122507,17.299865426230106,17.466819891767187
9381,13.177676841574671,13.978084263204057,15.12489577858705,16.01279556948948,16.809142797986706,17.29730859171263,17.465515327102082
9382,13.146438849670435,13.909170497305933,15.103482185551348,16.000567973178903,16.802828308639835,17.29468061418004,17.464174463387096
9383,13.117479488578127,13.84544262165348,15.081970322609353,15.987349360177305,16.796320542899807,17.291980930987847,17.462797013546112
9384,13.090085222363598,13.785504785355347,15.060109012146462,15.973417187368142,16.789535532778736,17.289172861707442,17.461364262253312
9385,13.060535005642919,13.721063659683642,15.036071343938158,15.956639939554275,16.78160384633391,17.285893750719403,17.459691173010064
9386,13.033204943113786,13.661668270435507,15.011271052644261,15.938585694504216,16.773359408689043,17.28248581598002,17.457952354478167
9387,13.00786425840083,13.606850927155268,14.985778942746062,15.919470807876662,16.76479798565059,17.278947394842863,17.456146958331384
9388,12.984386635128914,13.556185473284176,14.959588769596452,15.899674055679629,16.75591492714217,17.275276662528473,17.454274053518937
9389,12.962562877254534,13.509283674492266,14.932826158686687,15.878453833494934,16.746683859463573,17.271471568274027,17.45233259368733
9390,12.942258935806818,13.465791929248077,14.905430941253112,15.856554204120563,16.737079123893846,17.267529770127073,17.450321383910413
9391,12.923374951701385,13.425388268044916,14.87756249410201,15.834061455878006,16.727131286695872,17.263448569427776,17.44824790310771
9392,12.905716897917177,13.38777961186731,14.848932970715577,15.810924443362108,16.716832181931803,17.259224845884553,17.446103685323354
9393,12.8892545329052,13.35271667902824,14.816002295792671,15.787173796431311,16.70617240049841,17.254854993964454,17.44388528392795
9394,12.873854312646872,13.320033469507205,14.778151163323162,15.762796296754484,16.695106576643596,17.250334861105664,17.441590590829723
9395,12.859394023222986,13.289429502075084,14.729059549264916,15.737791452450846,16.683608821757744,17.24568174629921,17.43921718993047
9396,12.845824453656954,13.260772558255942,14.655088917648103,15.712155683634995,16.67170802491511,17.240870685066255,17.43676232791216
9397,12.8331044057593,13.233889930305976,14.575480990818395,15.685884254671052,16.65938778679713,17.235893863416806,17.43422288602033
9398,12.8211077748663,13.208601463374443,14.501027394542305,15.65895468175389,16.64663136541088,17.23074439927276,17.431595352648838
9399,12.809776388169299,13.184813964908258,14.431367954137787,15.631385770277166,16.633420652526222,17.225414587920486,17.4288757964387
9400,12.799063489114252,13.162364183716052,14.365970390396456,15.603106919900533,16.619727292388,17.219895849580915,17.426059839525493
9401,12.788975801973795,13.141153124623067,14.304465703007423,15.574189554350726,16.60552554273425,17.214178676428133,17.423142630505428
9402,12.77940450891964,13.12110398632993,14.246545274426929,15.544515381060792,16.590835433813634,17.20825257811086,17.42011881663746
9403,12.77030978036766,13.10205311520463,14.191896109184844,15.514146806334173,16.575609185116285,17.20210602474603,17.416982514755563
9404,12.76165535248813,13.08402936384907,14.14022079729713,15.483012247412976,16.559783428717527,17.19574816315831,17.413727280327315
9405,12.75340821555606,13.066866595200912,14.09127360044423,15.451064948268034,16.543355822120937,17.18915541039924,17.410346074058268
9406,12.745568134543449,13.0504889038361,14.044831240886856,15.418366041329254,16.52630517786399,17.18230207867734,17.40683122540115
9407,12.738098397704146,13.034938591346414,14.000695071285884,15.384792777986346,16.50853511962454,17.175171902421795,17.403174392279134
9408,12.730951530758432,13.020063481830851,13.958721557585966,15.35031741860711,16.490049722904597,17.167747219311675,17.3993697104176
9409,12.724105058217079,13.005813597284023,13.918710196967334,15.31498750780725,16.470792226798135,17.16000887239587,17.39542097773329
9410,12.71753853426794,12.992197943600232,13.880507540310084,15.278682102989999,16.450659548990807,17.151936099858467,17.391301593952978
9411,12.711233359759287,12.979160845104266,13.843973911300234,15.24136387121063,16.429696779862567,17.14353958736379,17.387000082127294
9412,12.705172614790726,12.966629149271643,13.809038330442599,15.203010030351534,16.407735358567194,17.13477363498406,17.38250401037267
9413,12.699345324213597,12.95457102649601,13.775575797715806,15.163604270214174,16.384778061019684,17.125602089608076,17.37779990928646
9414,12.693766297870463,12.943003908084936,13.74344237904555,15.123051514692579,16.360708456588043,17.115996482616808,17.37287317726596
9415,12.688388191760522,12.931882391325297,13.712620032441011,15.081303172707317,16.33547345615408,17.10592592535601,17.367707971468324
9416,12.683199471187315,12.921152509534874,13.682990210473468,15.038307633963214,16.308960606953512,17.095380649123342,17.3622870816385
9417,12.678189624197477,12.910792524788995,13.65445809332292,14.994138030381915,16.281106029514408,17.084333459417397,17.356591783389376
9418,12.673349061568784,12.9007826073012,13.62703524888272,14.949533639922237,16.25174451561713,17.072714409378435,17.350601666707686
9419,12.668669024135319,12.891163449996807,13.600548856693242,14.905676299566135,16.220853040889946,17.06048024912861,17.344323278661715
9420,12.664141496619285,12.881862760464207,13.575083622920477,14.862075451744147,16.188209907466227,17.047596018300972,17.337708120947177
9421,12.659759127222104,12.8728602625145,13.550438152222299,14.816282443506273,16.153700764054967,17.034054763948244,17.330726456967987
9422,12.655515152304071,12.864142061916718,13.526719143819943,14.767729017224145,16.11720772968191,17.01974557873071,17.32334885956065
9423,12.652247487732843,12.857429450327714,13.508458708072592,14.72757020530013,16.088200930970068,17.008347116044813,17.317471986246012
9424,12.65009131607826,12.853000127023272,13.49643230401543,14.700266720326601,16.07059503796511,17.001328460079534,17.31385327440007
9425,12.647884352511403,12.848447394672728,13.48409796827823,14.671689353614134,16.051637163177936,16.99381855733445,17.309964783967693
9426,12.64562146503928,12.843798410126444,13.471447558341128,14.64242081745524,16.031368587960564,16.985775030682017,17.305796195000184
9427,12.643310663082033,12.839050987764038,13.458529284131396,14.61266310884436,16.009644266915224,16.97717185323077,17.3013375648298
9428,12.640960880443831,12.834223481621242,13.44542242298435,14.582507467345335,15.986469378766104,16.96799058627811,17.296596676126764
9429,12.638581191704462,12.829334534949972,13.43220374509327,14.552043855625415,15.961770710426483,16.958213532110204,17.29155536329346
9430,12.636180648342718,12.824402743542347,13.418869219487593,14.521483425259463,15.935514665554425,16.947834945789204,17.28619808929551
9431,12.633768126122732,12.819446342193867,13.405468148993076,14.490837515859583,15.907633594056211,16.936872937827406,17.280516441526494
9432,12.631352188505282,12.814482924089043,13.392098904974919,14.460276222381662,15.878120770022287,16.925269465268812,17.274502320372314
9433,12.628940969523956,12.809529200176568,13.378790634591963,14.429895329448751,15.846859801117299,16.91300943221473,17.268147901574906
9434,12.626542078195163,12.804600802784668,13.365550399314504,14.399732386717297,15.813888762593185,16.90007819376956,17.261445594632725
9435,12.624162525227757,12.79971405142864,13.35241689346256,14.369990142838112,15.779098421380832,16.886531575349167,17.254387999285555
